student_id,name,gender,age,residency_status,first_gen,major,cumulative_gpa,credits_completed
4244,Michael Reynolds,M,24,domestic,1,Information Systems,3.23,82
4245,Keith Vasquez,M,18,domestic,0,Economics,2.95,82
4246,Juan Webster,F,17,domestic,1,Nursing,3.21,55
4247,Laura Haas,M,17,domestic,0,Sociology,1.41,21
4248,Rebecca Hayes,M,24,domestic,0,Economics,2.52,22
4249,Todd Boone,F,22,domestic,0,English,3.47,25
4250,Nathan Coleman,Other,24,international,0,Biology,2.65,40
4251,Justin Norman,M,24,domestic,0,Chemistry,3.19,15
4252,Dana Barnes,M,20,domestic,0,Biology,4.0,0
4253,Angela Maxwell,M,21,domestic,0,Economics,3.41,0
4254,Zachary Johnson,F,20,domestic,0,Economics,2.58,44
4255,Diana Harris,M,21,domestic,1,Mathematics,1.74,37
4256,Sarah Lopez,F,18,international,0,Political Science,3.23,60
4257,Tara Long,Other,23,domestic,0,Marketing,1.59,40
4258,Heather Reyes,M,25,international,0,Nursing,2.33,80
4259,Matthew Collins,M,19,domestic,1,Information Systems,2.36,27
4260,Steven Howard,M,26,domestic,0,Information Systems,2.73,55
4261,Heidi Collins,M,22,domestic,0,Electrical Eng,2.96,62
4262,Amanda Stephens,F,22,domestic,0,Marketing,2.28,47
4263,Kathleen Smith,M,17,domestic,0,Computer Science,3.43,75
4264,Ashley Washington,M,17,domestic,0,Chemistry,3.65,61
4265,James Smith,F,22,domestic,1,Psychology,2.65,69
4266,Suzanne Lopez,M,24,domestic,0,Electrical Eng,3.44,26
4267,Traci Herrera,F,19,international,0,Finance,2.39,38
4268,Jeffery Silva,M,27,domestic,0,Business Analytics,2.18,0
4269,Daniel Sanchez,F,24,domestic,0,Biology,3.45,43
4270,Jessica Goodman,F,18,domestic,0,Biology,2.96,4
4271,Natalie Castro,F,22,domestic,0,Biology,3.04,115
4272,Anthony Robertson,F,30,domestic,0,Psychology,3.9,54
4273,Jason Dickerson,M,17,domestic,0,Chemistry,3.2,33
4274,Marissa Green,M,23,domestic,0,Economics,4.0,68
4275,Kyle Sanchez,F,20,domestic,1,Accounting,2.86,3
4276,Sheri Romero,F,24,domestic,0,Marketing,3.71,30
4277,Jennifer Vance,M,26,domestic,0,Economics,2.77,35
4278,Veronica Jordan,M,20,domestic,0,Business Analytics,2.11,64
4279,James Johnson,M,25,domestic,0,Economics,3.3,16
4280,Andrew Christian,M,29,domestic,0,Information Systems,2.78,24
4281,Benjamin Harris,M,22,domestic,0,Mathematics,4.0,48
4282,Christopher Williams,F,24,domestic,1,Accounting,3.14,64
4283,Mike Lawrence,M,19,domestic,1,Chemistry,3.37,51
4284,Paige Kemp,M,22,domestic,0,Biology,1.86,18
4285,William Bailey,F,21,domestic,1,Marketing,3.24,48
4286,Amanda Howell,F,24,domestic,1,Accounting,2.76,24
4287,Jonathan Holt,F,26,domestic,0,Nursing,2.33,17
4288,Nicholas Burns,F,21,domestic,1,Nursing,3.64,57
4289,Shannon Donovan,M,27,domestic,0,Finance,2.02,61
4290,Justin Donovan,F,27,domestic,0,Economics,3.01,45
4291,Lisa Lopez,F,24,domestic,0,Computer Science,2.43,60
4292,Michael Matthews,M,20,domestic,0,Sociology,2.96,68
4293,Jeremy Marshall,F,19,domestic,0,Biology,2.63,0
4294,Shirley Hanna,F,19,domestic,0,Marketing,2.69,57
4295,Katherine Beck,M,25,domestic,1,Sociology,2.83,91
4296,Rebecca Cervantes,M,17,domestic,1,Business Analytics,2.22,36
4297,Amber Powell,M,24,domestic,1,English,3.42,91
4298,Brittany Hernandez,M,18,domestic,1,English,3.2,54
4299,Jacqueline Brown,M,24,domestic,1,Nursing,2.21,47
4300,Aaron Mitchell,F,22,domestic,0,Psychology,3.65,53
4301,Marissa Hunt,M,26,domestic,0,Finance,3.26,0
4302,Jesse Ross,F,25,domestic,0,Mechanical Eng,2.86,95
4303,Alexis Bennett,F,27,domestic,1,Mechanical Eng,1.95,30
4304,Robert Thomas,F,27,domestic,0,Economics,2.41,9
4305,Jonathan Dunn,F,22,domestic,1,Mechanical Eng,1.67,29
4306,Cassandra Fernandez,M,17,domestic,0,Marketing,2.91,46
4307,Billy Forbes,M,18,domestic,0,Marketing,3.31,79
4308,Megan Johnston,F,17,domestic,1,Political Science,2.37,43
4309,Jessica Christensen,F,18,domestic,0,Biology,2.8,35
4310,Joshua Moore,F,22,domestic,0,Marketing,3.4,36
4311,Christina Haynes,M,20,domestic,0,Information Systems,2.43,4
4312,Erin Rogers,F,21,domestic,0,Mathematics,3.13,29
4313,Jeffrey Clark,M,23,domestic,1,Marketing,4.0,27
4314,Regina Murray,F,20,domestic,0,English,3.24,53
4315,Suzanne Thomas,Other,18,domestic,0,Electrical Eng,2.18,0
4316,Brooke Whitaker,M,21,domestic,0,Electrical Eng,2.78,32
4317,Bradley Hill,F,18,domestic,1,Computer Science,3.23,84
4318,Michael Rodriguez,M,21,domestic,0,Economics,3.1,58
4319,Adam Aguilar,M,26,domestic,0,Chemistry,2.16,73
4320,Bobby Maddox,F,21,domestic,1,Computer Science,3.06,33
4321,Tracy Moore,F,28,domestic,0,Computer Science,2.67,95
4322,Rodney Davila,F,27,domestic,1,Chemistry,2.53,69
4323,Justin Anthony,F,19,domestic,0,Political Science,3.13,47
4324,Samantha Hodge,F,18,domestic,0,Information Systems,3.86,64
4325,April Hernandez,F,21,international,0,Marketing,2.35,8
4326,Michelle Hunter,F,26,domestic,1,Information Systems,3.07,7
4327,Christopher Salinas,M,20,domestic,1,Mathematics,2.75,69
4328,Aaron Small,Other,25,domestic,0,Information Systems,3.17,79
4329,Shawn Duncan,M,26,domestic,0,English,2.86,17
4330,William Bush,F,19,domestic,1,Mathematics,2.45,71
4331,Veronica Mitchell,M,19,domestic,0,Finance,2.43,61
4332,Jill Zimmerman,M,24,domestic,1,Electrical Eng,3.08,21
4333,Cynthia Moore,M,22,domestic,0,Political Science,2.88,15
4334,Haley Olsen,F,19,domestic,1,Information Systems,3.17,23
4335,Patrick Moore,M,20,domestic,0,Mathematics,1.84,30
4336,Dean Bradford,M,21,international,0,Computer Science,3.46,33
4337,Edward York,F,17,domestic,0,Business Analytics,3.65,0
4338,Rhonda Chan,F,24,international,1,Chemistry,2.89,30
4339,David Jones,M,20,domestic,0,Marketing,3.2,55
4340,Meredith Curtis,M,17,domestic,0,Psychology,3.39,65
4341,Jesus Miller,M,21,domestic,0,Mechanical Eng,2.69,27
4342,Gary Brown,M,19,domestic,0,Marketing,2.94,90
4343,Brian Harris,F,27,domestic,1,Electrical Eng,3.09,46
4344,Nicholas Ross,F,19,international,1,Political Science,2.49,121
4345,Elizabeth Davis,F,18,international,0,Chemistry,2.88,23
4346,Barbara Yang,M,23,domestic,1,Mechanical Eng,1.59,56
4347,Amanda Evans,F,19,domestic,1,Marketing,2.43,42
4348,Paul Hess,F,19,domestic,1,Economics,3.68,25
4349,Gloria Adams,F,23,domestic,0,Chemistry,3.03,71
4350,Sheila Cannon,F,18,domestic,1,Electrical Eng,2.32,68
4351,Eric Rose,F,17,domestic,0,English,2.06,37
4352,David Mejia,F,28,domestic,0,Chemistry,4.0,55
4353,Andrea Kennedy,M,24,domestic,1,Accounting,2.38,53
4354,Michelle Reynolds,F,21,domestic,0,Mathematics,2.5,37
4355,Travis Martin,F,21,domestic,0,Finance,3.16,22
4356,Matthew Hayden,F,23,domestic,1,Mathematics,2.3,45
4357,Kathleen Hernandez,M,25,international,1,English,3.03,39
4358,Jamie Stewart,F,19,domestic,0,Nursing,2.82,13
4359,Kathleen Smith,F,23,domestic,1,Sociology,2.1,65
4360,Samuel Garcia,M,20,domestic,0,Sociology,2.83,46
4361,Anthony Hall,M,21,international,0,Nursing,3.0,41
4362,Candace Navarro,F,22,domestic,1,English,2.17,0
4363,Joshua Lewis,F,21,domestic,0,Biology,3.11,55
4364,Patrick Silva,F,24,domestic,0,Nursing,3.22,0
4365,Jack Clark,M,23,domestic,0,Psychology,2.19,49
4366,Hannah Jackson,F,17,domestic,0,Computer Science,3.09,71
4367,Jason Conway,M,17,international,0,Chemistry,2.94,95
4368,Steven Ingram,M,20,domestic,1,Nursing,2.59,47
4369,Krista Hale,M,28,international,1,Biology,2.64,98
4370,Daniel Bean,M,19,domestic,0,Biology,3.04,67
4371,Bianca Robinson,M,21,domestic,1,Computer Science,2.45,59
4372,Destiny Anderson,M,20,domestic,0,Economics,3.15,78
4373,Sarah Brown,M,20,domestic,0,Psychology,2.32,85
4374,Stephen Arellano,M,22,domestic,1,Nursing,2.36,70
4375,Jason Middleton,F,26,international,0,Mathematics,2.03,41
4376,Anthony Simmons,F,23,domestic,0,Computer Science,1.77,29
4377,Nicole Johnson,M,19,domestic,0,Marketing,2.89,6
4378,Tiffany Bond,F,31,domestic,0,Business Analytics,1.63,50
4379,Kaitlyn Patton,M,22,domestic,1,Biology,3.0,80
4380,Danielle Newman,F,19,domestic,0,Marketing,2.75,16
4381,Joseph Hebert,M,26,international,0,Accounting,3.93,13
4382,Gregory Vega,M,20,domestic,0,Finance,3.16,99
4383,Julia Edwards,F,27,domestic,0,Psychology,3.11,37
4384,Heather Hudson,F,18,domestic,0,Economics,2.4,0
4385,Jonathan Smith,F,27,domestic,0,Business Analytics,2.46,1
4386,Julie Velasquez,F,22,domestic,1,Electrical Eng,2.55,58
4387,Devon Fleming,F,26,domestic,1,Chemistry,2.78,31
4388,Chase Maynard,M,28,domestic,0,Accounting,2.45,59
4389,Christina Phillips,M,18,domestic,0,Psychology,3.14,38
4390,Natasha Rivera,M,26,domestic,0,Computer Science,2.57,51
4391,Thomas Rodgers,M,17,domestic,1,Finance,3.47,98
4392,Rhonda Petty,F,18,domestic,1,Sociology,2.31,39
4393,Justin Wheeler,F,19,domestic,0,Marketing,3.25,80
4394,Sandra Barrett,M,23,domestic,1,Mathematics,3.96,48
4395,David Estrada,F,22,domestic,0,Electrical Eng,3.86,10
4396,Tyler Dickson,F,21,domestic,0,Chemistry,2.28,104
4397,Joseph Campos,M,22,international,0,Political Science,3.49,109
4398,Dana Holmes,M,24,domestic,0,Information Systems,1.47,40
4399,Cheryl Tate,M,24,domestic,0,Biology,1.87,50
4400,Barbara Howard,M,25,domestic,0,Nursing,3.16,82
4401,Anne Morris,M,28,domestic,0,Information Systems,3.06,39
4402,Lori Smith,F,21,domestic,0,Electrical Eng,3.16,74
4403,Diane Thompson,M,20,domestic,0,Economics,2.51,21
4404,Kevin Walker,M,24,domestic,0,English,2.13,100
4405,David Roberts,Other,17,domestic,0,Mathematics,1.72,56
4406,Nathan David,F,19,domestic,0,Psychology,2.28,68
4407,Peter Avila,F,25,domestic,0,Political Science,3.19,86
4408,Janice Adams,M,21,domestic,0,Nursing,3.32,70
4409,Katherine Morrison,M,17,domestic,0,Finance,2.98,43
4410,Krista Jones,F,17,domestic,0,Mathematics,2.92,97
4411,Jeremy Simmons,M,22,domestic,0,Information Systems,3.82,70
4412,Vanessa Delacruz,M,25,domestic,0,Nursing,3.64,40
4413,Jonathan Johnson,F,25,domestic,1,Biology,3.37,0
4414,Kimberly Love,F,22,domestic,0,Political Science,3.49,45
4415,Gary Pierce,M,29,domestic,0,Nursing,3.01,29
4416,Haley Acevedo,F,21,domestic,0,Biology,3.09,46
4417,Ashley Walker,M,21,domestic,0,Computer Science,2.34,26
4418,Tina Hunter,M,17,domestic,0,Sociology,3.03,57
4419,Victoria Walker,M,20,international,0,Computer Science,2.41,32
4420,Shannon Graves,M,24,domestic,0,Biology,3.54,88
4421,Mary Mitchell,M,27,international,1,Chemistry,3.17,63
4422,Ronald Leonard,F,19,domestic,0,Information Systems,2.54,31
4423,Gregory Adams,F,23,domestic,0,Psychology,3.22,45
4424,John Walsh,F,25,domestic,0,Information Systems,3.47,60
4425,Steven Pugh,M,22,domestic,1,English,2.28,0
4426,Valerie Williams,M,17,domestic,1,Finance,2.65,59
4427,Kristin Velazquez,M,22,domestic,0,Information Systems,2.22,0
4428,Amanda Gomez,M,24,domestic,1,Accounting,2.78,91
4429,Dalton Cervantes,M,18,domestic,0,Chemistry,3.6,34
4430,Tamara Carter,F,21,domestic,1,Information Systems,2.8,76
4431,James Dominguez,F,17,international,1,Sociology,3.15,11
4432,Tina Townsend,F,17,domestic,0,Nursing,2.47,62
4433,Kevin Patton,M,25,domestic,1,Political Science,3.31,10
4434,Kiara Brooks,F,21,domestic,0,Electrical Eng,2.76,36
4435,Kelly Hall,M,27,international,0,Mechanical Eng,3.26,74
4436,Stacy Bailey,M,25,domestic,0,Information Systems,3.32,64
4437,Shari Simpson,M,20,domestic,1,Mechanical Eng,2.17,62
4438,Stephanie Miller,F,21,domestic,0,Biology,2.39,34
4439,Mary Mitchell,Other,23,domestic,0,Computer Science,2.55,14
4440,Catherine Williams,M,25,domestic,1,Computer Science,3.87,68
4441,Monica Vargas,F,23,domestic,0,Political Science,3.61,17
4442,Christopher Jimenez,F,25,domestic,0,English,2.86,26
4443,Kimberly Nelson,M,20,domestic,0,Nursing,4.0,88
4444,Lori Rogers,M,18,domestic,0,Sociology,2.01,62
4445,Howard Burke,M,21,domestic,0,Electrical Eng,2.66,4
4446,David Hull,Other,22,domestic,0,Mechanical Eng,3.51,45
4447,Matthew Williams,M,17,domestic,1,Computer Science,2.83,40
4448,Megan Jones,F,17,domestic,1,Mechanical Eng,2.29,34
4449,Eric Garcia,M,23,domestic,0,Finance,3.04,35
4450,Timothy Morse,F,20,international,0,Political Science,4.0,84
4451,Patricia Kramer,M,21,domestic,0,English,2.3,105
4452,Jesus Mcpherson,F,20,domestic,0,Political Science,2.36,44
4453,Richard Obrien,F,27,domestic,0,Psychology,2.15,50
4454,David Mcmahon,F,26,international,0,Political Science,2.55,4
4455,Angela Morris,F,17,domestic,1,Marketing,3.45,96
4456,James Ramsey,M,20,domestic,0,Mathematics,3.74,25
4457,Dillon Barnett,F,24,domestic,0,Computer Science,2.04,32
4458,James Odonnell,M,24,domestic,1,Mathematics,3.17,69
4459,Selena Thompson,M,21,domestic,0,Mechanical Eng,3.26,53
4460,John Gutierrez,F,18,domestic,0,Information Systems,2.39,61
4461,Laura Fleming,M,19,international,0,Marketing,3.25,65
4462,Eduardo Smith,F,20,domestic,0,Sociology,3.03,45
4463,Nicholas Hicks,Other,22,domestic,1,Information Systems,3.46,71
4464,Luke Haynes,M,27,domestic,0,Political Science,1.46,0
4465,Ashley Patrick,F,19,international,1,Sociology,2.97,94
4466,Bryan Reese,M,18,domestic,1,Mechanical Eng,3.29,40
4467,Jack Perez,M,21,domestic,1,Economics,3.43,71
4468,Shari Vasquez,M,25,international,1,Sociology,3.28,60
4469,Amber Barrera,F,17,domestic,0,Political Science,2.08,0
4470,Alexander Simpson,F,27,domestic,0,Accounting,3.66,52
4471,Max Wilson,F,21,domestic,0,Information Systems,3.25,0
4472,Jason Sanchez,Other,19,international,0,Biology,2.81,60
4473,Jennifer Wyatt,M,17,domestic,1,Mechanical Eng,2.82,52
4474,Selena Johnson,M,24,domestic,0,Information Systems,3.86,7
4475,Craig Smith,F,21,domestic,1,Finance,3.23,51
4476,Shelly Mcgee,F,22,domestic,1,Nursing,2.89,31
4477,Patricia Kim,M,18,international,1,English,2.29,40
4478,Sara Wright,M,20,international,1,Computer Science,2.66,0
4479,Andrew Scott,F,20,domestic,0,Computer Science,2.29,8
4480,Katherine Jones,F,21,domestic,0,Sociology,1.75,21
4481,Katrina Copeland,M,19,domestic,0,Marketing,2.93,11
4482,Brandi Ward,M,17,domestic,0,Mechanical Eng,1.75,29
4483,David Black,F,31,domestic,0,Marketing,2.42,25
4484,Kimberly Collins,F,17,domestic,1,Biology,2.61,54
4485,Christopher Howard,M,22,domestic,1,Mechanical Eng,1.92,0
4486,Brian Gonzalez,F,17,domestic,0,Mechanical Eng,3.41,105
4487,Ray Jordan,M,17,domestic,0,Economics,2.73,27
4488,Kenneth Valenzuela,M,22,domestic,0,Psychology,1.42,36
4489,Elizabeth Brady,F,22,domestic,0,Nursing,3.3,63
4490,Kenneth Vazquez,F,26,domestic,0,Sociology,3.86,97
4491,William Campos,M,23,domestic,0,Finance,2.91,27
4492,Tracie White,F,21,domestic,0,Computer Science,3.17,66
4493,Elizabeth Nelson,F,18,domestic,0,Psychology,2.99,25
4494,Peter Lopez,F,27,domestic,0,Accounting,3.14,73
4495,Mark Hernandez,F,25,domestic,0,Psychology,2.48,66
4496,John Robinson,F,17,domestic,0,Psychology,2.35,13
4497,Nicholas Nolan,F,22,domestic,0,Nursing,2.17,62
4498,James Flowers,M,22,domestic,0,Finance,2.87,2
4499,Anna Marsh,M,20,domestic,1,Biology,3.19,23
4500,Jacqueline Shaffer,M,24,domestic,0,Mechanical Eng,3.18,5
4501,Erin Gardner,F,24,domestic,0,Mechanical Eng,2.55,45
4502,Christine Woods,F,21,international,1,Business Analytics,2.68,75
4503,Melissa Boyd,M,21,domestic,0,Economics,2.68,8
4504,Joshua Johnson,M,27,domestic,1,Nursing,2.5,57
4505,Joshua Griffith,F,25,domestic,0,Business Analytics,1.64,38
4506,Joshua Thompson,M,22,domestic,0,Electrical Eng,2.68,14
4507,Isabella Howard,F,17,domestic,0,Finance,2.62,32
4508,Katherine Griffith,M,23,domestic,0,Economics,2.77,62
4509,Angel Woods,F,24,international,0,Biology,2.48,73
4510,Kayla Guerra,F,17,domestic,0,Computer Science,2.97,54
4511,Jonathan Gould,M,22,international,0,Biology,4.0,44
4512,Pamela Haney,M,20,domestic,0,Psychology,3.27,46
4513,Jennifer Norman,M,21,domestic,0,Political Science,2.52,23
4514,Brandi Lowe,F,18,domestic,0,Psychology,2.67,48
4515,Sarah Briggs,F,21,domestic,0,Biology,2.73,1
4516,Ryan Stone,M,26,domestic,0,Sociology,2.87,41
4517,Julie Anderson,F,20,domestic,0,Information Systems,2.8,96
4518,Melinda Hogan,F,25,domestic,1,Nursing,2.53,32
4519,Christopher Dorsey,M,19,international,0,Psychology,2.5,79
4520,Joan Chavez,M,24,domestic,0,Economics,3.19,65
4521,Matthew Ochoa,F,22,domestic,0,Electrical Eng,2.64,88
4522,Jacob Molina,F,23,international,0,Computer Science,3.14,0
4523,Robert Downs,F,22,domestic,1,Mathematics,2.67,50
4524,Sherry Smith,F,24,domestic,0,Economics,1.72,63
4525,Lori Black,F,17,domestic,0,Information Systems,2.17,69
4526,Jennifer Lewis,M,17,domestic,0,Marketing,1.84,81
4527,Tammy Nelson,F,23,domestic,1,Accounting,2.92,66
4528,John Bartlett,F,17,domestic,0,Nursing,1.78,52
4529,James Jimenez,F,20,domestic,1,Business Analytics,2.5,16
4530,Theresa Brown,M,21,domestic,1,English,2.58,0
4531,Alexander Payne,M,19,domestic,0,Political Science,2.65,85
4532,Jessica Wall,M,19,international,1,Psychology,3.33,27
4533,Thomas Howard,M,22,domestic,0,Accounting,3.43,34
4534,Christopher Joseph,M,25,domestic,1,Business Analytics,2.35,72
4535,Ashley Leon,F,18,domestic,0,Accounting,2.79,44
4536,James Peterson,F,19,domestic,0,Mathematics,2.55,10
4537,Amy Marquez,M,19,domestic,0,English,3.05,0
4538,Raymond Hess,F,17,domestic,1,Sociology,2.75,34
4539,Darren Gomez,M,22,domestic,0,Nursing,3.07,48
4540,Victoria Davis,M,25,domestic,0,Political Science,2.12,69
4541,Jason Mcdaniel,M,25,domestic,0,Psychology,2.94,41
4542,Lisa Flores,F,18,domestic,0,Business Analytics,1.96,46
4543,John Murray,M,17,domestic,0,Marketing,2.33,5
4544,Randall Fitzgerald,M,22,domestic,0,Political Science,2.86,76
4545,Marcus Jones,M,24,domestic,0,Economics,1.63,130
4546,John Sandoval,F,22,domestic,0,Business Analytics,1.49,84
4547,David Mccoy,M,23,domestic,0,Political Science,2.11,81
4548,Gabriel Fitzgerald,F,25,domestic,0,Biology,2.24,55
4549,Leslie Reyes,F,19,domestic,0,Marketing,2.3,14
4550,Denise Barnes,F,21,domestic,1,Marketing,2.49,19
4551,Larry Perry,F,27,domestic,0,Business Analytics,2.98,65
4552,Susan Lopez,M,21,domestic,1,Electrical Eng,3.98,72
4553,James Orozco,M,17,domestic,1,Psychology,2.42,17
4554,Daniel Wood,F,19,domestic,0,Marketing,3.03,59
4555,Sandra Mcgrath,M,18,domestic,0,Marketing,3.55,48
4556,Amy Moss,F,23,domestic,1,Electrical Eng,3.44,60
4557,Lisa Bell,F,18,domestic,0,Business Analytics,2.33,56
4558,Miranda Elliott,F,22,domestic,0,Biology,3.32,57
4559,Jennifer Diaz,F,19,domestic,0,Economics,3.57,0
4560,Nathan Collins,Other,17,domestic,0,Mechanical Eng,3.72,100
4561,Christy Norris,F,23,domestic,1,Sociology,3.74,87
4562,Jennifer Miller,M,22,domestic,0,Marketing,2.14,45
4563,Joseph Howell,F,23,domestic,0,Economics,2.94,10
4564,Rachel Hicks,M,19,domestic,0,Business Analytics,2.39,62
4565,Michael Bautista,M,19,domestic,0,Electrical Eng,2.02,1
4566,Taylor Camacho,F,23,domestic,0,Electrical Eng,3.09,95
4567,Jeremy Villanueva,M,27,international,0,Sociology,2.92,40
4568,April Williams,M,22,domestic,1,Sociology,2.9,27
4569,Mary Dominguez,M,23,domestic,0,Nursing,2.52,63
4570,Mary Simmons,F,20,domestic,1,Mechanical Eng,4.0,31
4571,Crystal Lopez,F,17,domestic,0,Finance,3.71,37
4572,Robert Gonzalez,F,25,international,0,English,2.55,21
4573,Emily Jordan,M,25,domestic,0,Economics,2.79,64
4574,Bethany Nixon,F,24,domestic,0,English,3.1,54
4575,Ricky Christensen,F,21,domestic,0,Accounting,3.42,77
4576,Patricia Hill,M,24,domestic,0,English,3.09,0
4577,Jennifer Mason,M,25,international,1,Computer Science,2.87,8
4578,Theresa Mcfarland,M,27,domestic,1,Accounting,1.95,29
4579,Cheryl Dixon,Other,25,domestic,0,Electrical Eng,3.98,78
4580,David Smith,F,22,domestic,0,Electrical Eng,2.42,2
4581,Gary Harris,F,17,domestic,0,Business Analytics,3.44,20
4582,Samuel Rivera,M,22,domestic,0,Chemistry,2.82,88
4583,Edward Thomas,F,22,domestic,0,Accounting,3.55,61
4584,Antonio Frye,F,24,domestic,0,Accounting,2.02,77
4585,Cheryl Gibson,F,26,domestic,1,Political Science,2.42,42
4586,Alexandria Durham,Other,21,domestic,1,Economics,2.72,98
4587,Peter Conrad,M,29,international,0,Mechanical Eng,2.25,1
4588,Lindsey Armstrong,M,17,domestic,0,Marketing,2.48,39
4589,Michaela Powers,F,23,domestic,0,Computer Science,3.57,36
4590,Alexander Garcia,F,19,domestic,1,Business Analytics,3.13,36
4591,Jordan Pham,F,17,domestic,0,Finance,3.67,7
4592,Diane Richardson,M,21,international,0,Business Analytics,2.84,62
4593,Jennifer Russell,F,17,domestic,1,Business Analytics,2.7,8
4594,Cynthia Joseph,M,21,domestic,0,Nursing,2.02,5
4595,Andrew Clarke,M,22,domestic,0,Computer Science,3.43,0
4596,Christopher Jones,F,25,domestic,0,Information Systems,2.7,23
4597,Amber Moore,F,17,international,0,Mechanical Eng,2.92,49
4598,Bobby Hart,M,25,international,0,Chemistry,2.46,54
4599,Traci Adams,M,22,domestic,0,Business Analytics,4.0,38
4600,Amanda Powell,M,25,international,0,Mechanical Eng,2.87,25
4601,Jeremy Andrade,M,20,domestic,0,Mechanical Eng,2.37,33
4602,Kaitlyn Duncan,F,17,domestic,1,Biology,2.1,25
4603,Jerome Johnson,F,17,domestic,0,Economics,3.12,107
4604,Joshua Taylor,M,17,domestic,0,Biology,2.35,8
